model,buchi,sccs,allstates,alltrans,buchisize,scclist,largest_scc,scc1k,scc10k,scc100k,persistence
lamport.6_F_05,spotba,1673116,10950340,41437084,2,1202944:1-737598:1-734544:1-730148:1-723902:1-428156:1-425517:1-423939:1-421847:1-420269:1-418060:1-230411:1-228417:1-227205:1-226463:1-49404:1-30538:2-30158:2-29842:2-29590:2-19240:2-19114:2-19100:2-18974:2-18960:2-18934:2-18748:2-18708:2-18622:2-18614:2-18528:2-18442:2-10687:4-10577:4-10511:4-10467:4-10401:4-10335:4-3300:72-1473:56-403:4-398:4-393:8-388:4-383:4-277:12-272:12-267:12-262:12-146:1440-57:56-32:1488-26:168-7:16636-1:1653056-,1202944,8893048,8572960,7579420,no
lamport.6_F_06,spotba,7884047,15230163,69947212,2,947350:1-579131:1-576685:1-573147:1-568093:1-335121:1-332951:1-331650:1-329918:1-328617:1-326789:1-179840:1-178148:1-177116:1-176480:1-39032:1-24280:2-23968:2-23708:2-23500:2-15278:2-15178:2-15162:2-15062:2-15046:2-15034:2-14874:2-14846:2-14774:4-14702:2-14630:2-8465:4-8375:4-8321:4-8285:4-8231:4-8177:4-2727:72-1224:56-346:4-342:4-338:8-334:4-330:4-241:12-237:12-233:12-229:12-132:1440-57:56-26:1656-7:16636-1:7863987-,947350,6994004,6529700,5941036,yes
lamport.6_T_03,spotba,1467972,9533210,34557010,2,1035671:1-649154:1-629509:1-626922:1-623193:1-375443:1-374001:1-371982:1-363371:1-361127:1-359782:1-202591:1-201485:1-200805:1-195213:1-41929:1-26401:2-26133:2-25917:2-24280:2-16887:2-16807:2-16727:2-16488:2-16382:2-16372:2-16194:2-16160:2-16088:2-15278:2-15178:2-15034:2-9365:4-9305:4-9245:4-9157:2-9067:2-9013:2-8465:2-8375:2-8321:2-2930:54-2727:18-1381:42-1224:14-364:4-360:4-356:4-346:4-342:4-338:4-254:4-250:4-249:12-246:4-241:8-237:8-233:8-139:720-132:720-65:42-57:14-30:828-26:828-7:16636-1:1447912-,1035671,7703730,7204830,6570249,no
lamport.6_T_04,spotba,4478797,16854322,87606170,2,947350:1-640715:1-579131:1-576685:1-573147:1-568093:1-403100:1-401314:1-398685:1-335121:1-332951:1-331650:1-329918:1-328617:1-326789:1-271973:1-233994:1-232337:1-231322:1-179840:1-178148:1-177116:1-176480:1-168982:1-168398:1-167542:1-95611:1-95044:1-94686:1-61675:1-39032:1-30824:1-25482:1-24280:6-23968:2-23708:2-23500:2-15278:6-15178:6-15162:2-15062:2-15046:2-15034:6-14874:2-14846:2-14774:4-14702:2-14630:2-13158:2-12986:2-12860:2-8766:2-8714:2-8679:2-8579:2-8575:2-8527:2-8465:8-8375:8-8321:8-8285:4-8231:4-8177:4-5577:2-5554:2-5531:2-3665:4-3647:4-3629:4-3596:3-3552:3-3532:3-3246:1-2727:108-1628:54-1224:86-817:4-808:4-805:4-398:42-346:16-342:16-338:20-334:4-330:4-241:36-237:36-233:36-229:12-152:4-149:4-146:4-137:16-134:16-132:2604-131:16-77:12-62:720-57:100-26:3162-7:34987-1:4436507-,947350,11612278,10608472,9259398,yes
lamport.7_F_01,spotba,7672793,46487993,199033217,2,5504180:1-2737392:1-2428023:1-2405311:1-2374714:1-2333693:1-1093763:1-1084767:1-1072934:1-1057457:1-940695:1-929149:1-922562:1-914037:1-907450:1-898854:1-395911:1-391721:1-389250:1-386377:1-383906:1-380762:1-332887:1-327775:1-324781:1-322982:1-132295:1-130615:1-129601:1-128974:1-109035:1-40883:1-6215:128-4568:32-871:2112-648:1408-103:11648-80:17472-7:107360-1:7532601-,5504180,32854432,31912736,31871853,no
lamport.7_F_02,spotba,16009323,72511607,312348399,2,4720789:1-3552703:1-2106413:1-2087001:1-2060781:1-2025525:1-1978365:1-1623314:1-1606882:1-1584447:1-1554075:1-1350438:1-824040:1-814056:1-808360:1-800944:1-795248:1-787792:1-783824:1-778128:1-770672:1-760960:1-632850:1-624457:1-619761:1-613398:1-608702:1-602519:1-575603:1-570286:1-563257:1-554044:1-294324:1-289836:1-287208:1-285628:1-284116:1-281488:1-279908:1-278144:1-276564:1-274560:1-222309:1-218663:1-216562:1-215320:1-212785:1-210209:1-208666:1-206929:1-205386:1-203423:1-97376:1-95616:1-94560:1-93912:1-93504:1-71493:1-71243:1-70195:1-69551:1-69146:1-29920:1-21722:1-4568:192-3216:128-648:4864-426:2112-80:45536-42:11648-7:187424-1:15757355-,4720789,47258604,45969900,45091662,yes
lamport.7_F_05,spotba,7823894,47179952,196868144,2,5762365:1-2583351:1-2559704:1-2527599:1-2484248:1-2426063:1-1017142:1-1005211:1-998624:1-989484:1-982897:1-974226:1-968889:1-962302:1-953631:1-942284:1-367098:1-361815:1-358806:1-357055:1-355070:1-352061:1-350310:1-348222:1-346471:1-344242:1-123536:1-121501:1-120310:1-119599:1-119164:1-39050:1-5840:160-798:3520-92:29120-7:107360-1:7683702-,5762365,33256730,32322330,32283280,no
lamport.7_T_03,spotba,6768574,40376582,167802690,2,4917471:1-2180968:1-2161556:1-2135336:1-2126403:1-2100080:1-851464:1-841480:1-835784:1-835091:1-829395:1-828368:1-822672:1-821939:1-815216:1-812227:1-304212:1-301850:1-299724:1-299222:1-297642:1-297096:1-295878:1-295516:1-294298:1-292294:1-101748:1-100889:1-100692:1-100044:1-99636:1-32041:1-4921:128-4568:32-701:2112-648:1408-86:11648-80:17472-7:107360-1:6628382-,4917471,28204296,27428232,27296555,no
lamport.7_T_04,spotba,17916575,76905827,471555169,2,4720789:1-3552703:1-2106413:1-2087001:1-2060781:1-2025525:1-1978365:1-1623314:1-1606882:1-1584447:1-1554075:1-1350438:1-824040:1-814056:1-808360:1-800944:1-795248:1-787792:1-783824:1-778128:1-770672:1-760960:1-632850:1-624457:1-619761:1-613398:1-608702:1-602519:1-575603:1-570286:1-563257:1-554044:1-294324:1-289836:1-287208:1-285628:1-284116:1-281488:1-279908:1-278144:1-276564:1-274560:1-231772:1-222309:1-218663:1-216562:1-215320:1-212785:1-210209:1-208666:1-206929:1-205386:1-203423:1-109391:1-108131:1-106441:1-104193:1-97376:1-95616:1-94560:1-93912:1-93504:1-71493:1-71243:1-70195:1-69551:1-69146:1-42820:1-42186:1-41830:1-41370:1-41014:1-40556:1-29920:1-21722:1-14788:1-14524:1-14370:1-14278:1-4568:225-3216:128-648:5696-426:2112-80:53504-42:11648-7:220896-1:17622287-,4720789,48377012,46937564,45751590,yes
lamport.7_T_06,spotba,42220811,74413141,423216967,2,4720789:1-2106413:1-2087001:1-2060781:1-2025525:1-1978365:1-824040:1-814056:1-808360:1-800944:1-795248:1-787792:1-783824:1-778128:1-770672:1-760960:1-294324:1-289836:1-287208:1-285628:1-284116:1-281488:1-279908:1-278144:1-276564:1-274560:1-97376:1-95616:1-94560:1-93912:1-93504:1-29920:1-4568:160-648:3520-80:29120-7:107360-1:42080619-,4720789,26970442,26239562,25734674,yes
lamport.8_F_01,spotba,20206205,74768491,353809082,2,6483663:1-3388117:1-3107603:1-3081064:1-3043090:1-2989354:1-1509427:1-1500196:1-1487424:1-1469976:1-1351227:1-1336118:1-1329460:1-1315471:1-1308813:1-1299710:1-627791:1-623138:1-621074:1-617037:1-614973:1-612270:1-550574:1-543427:1-540212:1-538766:1-248866:1-247011:1-246186:1-245828:1-214667:1-40883:1-6215:128-4578:120-4568:32-3528:30-1200:120-984:30-871:2304-648:1536-461:2280-366:1520-112:120-103:13856-100:30-80:20784-65:2280-57:1520-30:13824-26:20736-7:139200-1:19985723-,6483663,44874312,43133416,43092533,no
lamport.8_F_02,spotba,35837573,112823796,498002009,2,5590814:1-3987887:1-2705080:1-2681859:1-2648540:1-2601235:1-2534816:1-1992128:1-1972743:1-1944558:1-1904157:1-1289392:1-1183844:1-1170479:1-1164566:1-1152134:1-1146221:1-1138104:1-1127249:1-1121336:1-1113219:1-1102202:1-888743:1-877241:1-872212:1-861315:1-856286:1-849287:1-624710:1-619488:1-612180:1-602154:1-484688:1-478249:1-475340:1-474021:1-469836:1-466927:1-465608:1-463128:1-461809:1-460092:1-368345:1-362661:1-360113:1-358980:1-272347:1-269578:1-268310:1-265955:1-264687:1-263027:1-189611:1-187096:1-185949:1-185430:1-185199:1-110989:1-109870:1-109359:1-109131:1-71493:1-52306:1-29920:1-21722:1-14159:1-4568:192-3528:180-3216:128-1782:120-1404:1-984:180-648:5248-426:2304-366:5192-270:120-132:2280-100:180-80:53120-57:5192-42:13856-26:52992-7:236704-1:35459518-,5590814,62391102,60252114,60062514,yes
lamport.8_F_05,spotba,19462946,76914433,367734835,2,7176410:1-3460704:1-3433287:1-3394130:1-3338785:1-3261404:1-1509169:1-1493865:1-1487069:1-1472913:1-1466117:1-1456793:1-1444561:1-1437765:1-1428441:1-1415797:1-616089:1-608855:1-605565:1-604075:1-599417:1-596127:1-594637:1-591833:1-590343:1-588401:1-240527:1-237737:1-236455:1-235873:1-235615:1-39050:1-5840:160-4164:150-984:150-798:3520-648:320-441:3480-366:320-100:150-92:29120-80:5520-57:3800-32:29040-26:5520-7:139200-1:19242464-,7176410,47456809,45897809,45858759,no
lamport.8_F_06,spotba,56012928,101799607,548081523,2,5590814:1-2705080:1-2681859:1-2648540:1-2601235:1-2534816:1-1183844:1-1170479:1-1164566:1-1152134:1-1146221:1-1138104:1-1127249:1-1121336:1-1113219:1-1102202:1-484688:1-478249:1-475340:1-474021:1-469836:1-466927:1-465608:1-463128:1-461809:1-460092:1-189611:1-187096:1-185949:1-185430:1-185199:1-29920:1-4568:160-3528:150-984:150-648:3840-366:3800-100:150-80:34640-57:3800-26:34560-7:139200-1:55792446-,5590814,37104681,35844601,35814681,yes
lamport.8_T_03,spotba,17781844,68214167,294560779,2,6190517:1-2972219:1-2949013:1-2941085:1-2915712:1-2868428:1-1297206:1-1294974:1-1289061:1-1283845:1-1280944:1-1277936:1-1269927:1-1265504:1-1259595:1-1251482:1-537174:1-534265:1-532946:1-531311:1-530466:1-529147:1-527430:1-524872:1-521963:1-520644:1-213646:1-212499:1-211980:1-211749:1-208376:1-32041:1-4921:128-4568:32-3942:120-3528:30-1113:120-984:30-701:2304-648:1536-415:2280-366:1520-112:120-100:30-86:13856-80:20784-65:2280-57:1520-30:13824-26:20736-7:139200-1:17561362-,6190517,41476461,39987957,39955916,no
lamport.8_T_04,spotba,39481966,120078025,744193962,2,5590814:1-3987887:1-2705080:1-2681859:1-2648540:1-2601235:1-2534816:1-1992128:1-1972743:1-1944558:1-1904157:1-1289392:1-1183844:1-1170479:1-1164566:1-1152134:1-1146221:1-1138104:1-1127249:1-1121336:1-1113219:1-1102202:1-888743:1-877241:1-872212:1-861315:1-856286:1-849287:1-624710:1-619488:1-612180:1-602154:1-484688:1-478249:1-475340:1-474021:1-469836:1-466927:1-465608:1-463128:1-461809:1-460092:1-368345:1-362661:1-360113:1-358980:1-272347:1-269578:1-268310:1-265955:1-264687:1-263027:1-239478:1-189611:1-187096:1-185949:1-185430:1-185199:1-123659:1-122336:1-120457:1-117834:1-110989:1-109870:1-109359:1-109131:1-71493:1-55859:1-55134:1-54827:1-54171:1-53864:1-53455:1-52306:1-29920:1-23227:1-22924:1-22793:1-22738:1-21722:1-14159:1-4568:225-3528:212-3216:128-1782:120-1404:1-984:212-648:6144-426:2304-366:6080-270:120-132:2280-100:212-80:62384-57:6080-42:13856-26:62232-7:278784-1:39040511-,5590814,63797498,61394870,60786278,yes
lamport_nonatomic.1_F_01,spotba,626,23390,76500,2,22158:1-528:1-29:1-19:1-18:2-1:620-,22158,22158,22158,0,no
lamport_nonatomic.1_F_02,spotba,4849,38514,129521,2,20434:1-10593:1-1177:1-16:14-4:418-1:4414-,20434,32204,31027,0,yes
lamport_nonatomic.1_F_05,spotba,2,23272,74520,2,23271:1-1:1-,23271,23271,23271,0,no
lamport_nonatomic.1_F_06,spotba,6440,40867,187629,2,20434:1-6930:1-770:2-315:2-264:1-216:1-198:4-108:4-36:4-35:4-24:7-22:8-16:14-13:6-12:8-11:15-9:101-4:424-1:5833-,20434,27364,20434,0,yes
lamport_nonatomic.1_T_03,spotba,2,21542,68968,2,21541:1-1:1-,21541,21541,21541,0,no
lamport_nonatomic.1_T_04,spotba,5153,40868,193228,2,20434:1-10593:1-1177:2-528:1-29:3-19:3-18:10-16:14-11:3-4:421-1:4694-,20434,33381,31027,0,yes
lamport_nonatomic.2_F_01,spotba,1349,14556,48158,2,4788:1-1904:1-1312:1-812:1-476:1-416:1-326:1-304:1-224:1-201:1-200:1-184:1-180:1-104:2-76:2-72:3-64:1-56:2-52:2-44:1-36:2-26:1-19:1-18:3-16:15-12:1-11:3-10:3-9:6-4:167-1:1121-,4788,8004,0,0,no
lamport_nonatomic.2_F_02,spotba,4149,23838,81685,2,4146:1-1904:2-1140:1-696:1-476:3-416:2-304:2-285:1-192:1-180:1-174:2-158:1-104:5-76:5-72:5-64:2-48:2-44:3-36:4-26:3-19:3-18:7-16:78-12:1-11:3-10:3-9:10-4:862-1:3135-,4146,9094,0,0,no
lamport_nonatomic.2_F_05,spotba,1016,14941,48338,2,4940:1-2188:1-1344:1-820:1-543:1-448:1-336:1-332:1-224:1-215:1-205:1-201:1-185:1-112:2-84:2-80:3-64:1-56:2-52:3-36:2-26:1-19:1-18:3-16:15-12:1-11:3-10:3-9:6-4:167-1:788-,4940,8472,0,0,no
lamport_nonatomic.2_F_05,spotba,1016,14941,48338,2,4940:1-2188:1-1344:1-820:1-543:1-448:1-336:1-332:1-224:1-215:1-205:1-201:1-185:1-112:2-84:2-80:3-64:1-56:2-52:3-36:2-26:1-19:1-18:3-16:15-12:1-11:3-10:3-9:6-4:167-1:788-,4940,8472,0,0,no
lamport_nonatomic.2_F_06,spotba,6040,25908,119583,2,4146:1-1904:1-1140:1-696:1-684:1-476:1-416:1-304:2-285:1-192:1-180:1-174:2-171:3-158:1-144:1-104:2-76:8-72:3-64:2-48:2-44:5-36:23-26:1-19:10-18:3-16:102-12:1-11:11-10:3-9:60-4:1108-1:4677-,4146,7190,0,0,no
lamport_nonatomic.2_T_03,spotba,875,13670,44217,2,4482:1-1904:1-1276:1-776:1-476:1-416:1-317:1-304:1-224:1-192:2-180:1-176:1-104:2-76:2-72:3-64:1-56:2-52:2-44:1-36:2-26:1-19:1-18:3-16:15-12:1-11:3-10:3-9:6-4:167-1:647-,4482,7662,0,0,no
lamport_nonatomic.2_T_04,spotba,4575,25914,123789,2,4146:1-1904:2-1140:1-696:1-476:4-416:2-304:2-285:1-192:1-180:3-174:2-158:1-104:6-76:6-72:7-64:2-48:2-44:5-36:4-26:4-19:4-18:13-16:81-12:1-11:7-10:7-9:12-4:905-1:3488-,4146,9094,0,0,yes
lamport_nonatomic.3_F_01,spotba,802,43694,151819,2,42110:1-698:1-29:1-25:1-18:2-1:796-,42110,42110,42110,0,no
lamport_nonatomic.3_F_02,spotba,12765,68314,235289,2,36983:1-12717:1-1413:2-16:22-4:899-1:11840-,36983,52526,49700,0,yes
lamport_nonatomic.3_F_05,spotba,2,45841,152751,2,45840:1-1:1-,45840,45840,45840,0,no
lamport_nonatomic.3_F_06,spotba,16470,73789,340027,2,36983:1-6930:1-770:4-315:4-264:2-216:2-198:4-108:6-36:6-35:16-24:22-22:16-16:22-13:14-12:24-11:30-9:168-4:896-1:15232-,36983,43913,36983,0,yes
lamport_nonatomic.3_T_03,spotba,2,41606,137999,2,41605:1-1:1-,41605,41605,41605,0,no
lamport_nonatomic.3_T_04,spotba,13421,73966,355633,2,36983:1-12717:1-1413:4-698:2-29:6-25:6-19:6-18:20-16:22-4:905-1:12448-,36983,55352,49700,0,yes
lamport_nonatomic.4_F_01,spotba,30807,1408990,6083642,2,1347432:1-25756:1-1321:1-886:1-642:1-628:1-622:1-604:1-42:1-32:1-31:3-22:1-21:3-20:3-1:30787-,1347432,1374509,1373188,1347432,no
lamport_nonatomic.4_F_02,spotba,272458,2374524,10650814,2,1257304:1-630378:1-70042:1-64:60-16:2361-4:35050-1:234984-,1257304,1957724,1957724,1887682,yes
lamport_nonatomic.4_F_05,spotba,2,1412734,6018480,2,1412733:1-1:1-,1412733,1412733,1412733,1412733,no
lamport_nonatomic.4_F_06,spotba,363990,2514607,15424807,2,1257304:1-332640:1-36960:2-15120:2-9768:1-9504:2-7992:1-7326:1-6930:4-4950:4-1680:4-1296:7-1056:4-888:7-814:2-792:4-770:8-550:8-432:25-407:5-338:6-333:7-315:8-286:6-264:15-234:6-225:8-216:15-198:101-154:7-144:28-108:342-88:8-64:60-48:50-44:7-37:39-36:445-35:16-26:90-25:16-24:105-22:202-16:2366-15:66-14:35-13:156-12:684-11:455-9:4711-4:35877-1:317960-,1257304,1805734,1694104,1589944,yes
lamport_nonatomic.4_T_03,spotba,2,1297551,5527587,2,1297550:1-1:1-,1297550,1297550,1297550,1297550,no
lamport_nonatomic.4_T_04,spotba,286435,2514608,15919605,2,1257304:1-630378:1-70042:2-25756:1-1321:3-886:3-642:3-628:5-622:5-604:5-264:3-154:3-64:60-44:3-42:9-32:9-31:60-24:15-22:9-21:75-20:150-16:2367-14:15-13:33-11:173-4:35516-1:247906-,1257304,2057485,2053522,1887682,yes
lamport_nonatomic.5_F_01,spotba,1992789,105213694,563818678,2,101228280:1-1636316:1-81214:1-54784:1-39802:1-31846:1-31262:1-31000:1-30156:1-29252:1-2452:1-1887:1-1513:1-1473:2-1467:1-1449:1-1322:1-1033:1-1018:1-1012:2-984:1-756:1-754:1-742:1-736:1-730:1-724:1-718:2-712:1-702:1-680:1-55:1-45:1-44:4-35:1-34:4-33:6-25:1-24:4-23:6-22:4-1:1992723-,101228280,103211023,103193912,102864596,no
lamport_nonatomic.5_T_03,spotba,2,96892081,514944506,2,96892080:1-1:1-,96892080,96892080,96892080,96892080,no
lann.1_F_01,spotba,5668,22700,47748,2,7451:1-5278:1-3566:1-741:1-1:5664-,7451,16295,0,0,no
lann.1_F_02,spotba,22753,36591,105398,2,6002:1-4645:1-2673:1-522:1-1:22749-,6002,13320,0,0,yes
lann.1_F_03,spotba,6711,26684,59513,2,8848:1-6500:1-3897:1-732:1-1:6707-,8848,19245,0,0,no
lann.1_F_04,spotba,20405,34243,82032,2,6002:1-4645:1-2673:1-522:1-1:20401-,6002,13320,0,0,yes
lann.2_F_01,spotba,13815,15015,40108,2,151:8-1:13807-,151,0,0,0,no
lann.2_F_03,spotba,17539,19163,51107,2,204:8-1:17531-,204,0,0,0,no
lann.2_T_02,spotba,24419,25499,95080,2,136:8-1:24411-,136,0,0,0,yes
lann.2_T_04,spotba,24328,25408,81813,2,136:8-1:24320-,136,0,0,0,yes
lann.3_F_01,spotba,256169,2300513,10930270,2,2044345:1-1:256168-,2044345,2044345,2044345,2044345,no
lann.3_F_02,spotba,2055559,3663512,22462052,2,1607452:1-145:1-121:1-107:1-61:1-47:1-17:1-11:1-1:2055551-,1607452,1607452,1607452,1607452,yes
lann.3_F_03,spotba,311724,2714599,14232883,2,2402876:1-1:311723-,2402876,2402876,2402876,2402876,no
lann.3_F_04,spotba,1794405,3401856,16987295,2,1607452:1-1:1794404-,1607452,1607452,1607452,1607452,yes
lann.4_F_01,spotba,313012,1038127,3419611,2,725116:1-1:313011-,725116,725116,725116,725116,no
lann.4_F_02,spotba,1270666,1933332,9296467,2,662667:1-1:1270665-,662667,662667,662667,662667,yes
lann.4_F_03,spotba,448645,1433341,4699982,2,984697:1-1:448644-,984697,984697,984697,984697,no
lann.4_F_04,spotba,1269609,1932275,7642013,2,662667:1-1:1269608-,662667,662667,662667,662667,yes
lann.5_F_01,spotba,1080670,1091614,3946566,2,343:32-1:1080638-,343,0,0,0,no
lann.5_F_02,spotba,1977011,1986963,10368856,2,312:32-1:1976979-,312,0,0,0,yes
lann.5_F_03,spotba,1493012,1508532,5455899,2,486:32-1:1492980-,486,0,0,0,no
lann.5_F_04,spotba,1976310,1986262,8618860,2,312:32-1:1976278-,312,0,0,0,yes
leader_filters.1_F_01,spotba,5404,5404,9999,2,1:5404-,1,0,0,0,yes
leader_filters.1_T_02,spotba,4966,4966,8859,1,1:4966-,1,0,0,0,yes
leader_filters.2_F_01,spotba,35032,35032,75585,2,1:35032-,1,0,0,0,yes
leader_filters.2_T_02,spotba,28804,28804,55989,1,1:28804-,1,0,0,0,yes
leader_filters.3_F_01,spotba,100053,100053,239756,2,1:100053-,1,0,0,0,yes
leader_filters.3_T_02,spotba,91093,91093,208236,1,1:91093-,1,0,0,0,yes
leader_filters.4_F_01,spotba,55977,55977,137248,2,1:55977-,1,0,0,0,yes
leader_filters.4_T_02,spotba,50025,50025,116476,1,1:50025-,1,0,0,0,yes
leader_filters.5_F_01,spotba,1735536,1735536,5043545,2,1:1735536-,1,0,0,0,yes
leader_filters.5_T_02,spotba,1572886,1572886,4319565,1,1:1572886-,1,0,0,0,yes
leader_filters.7_F_01,spotba,29076919,29076919,99130686,2,1:29076919-,1,0,0,0,yes
leader_filters.7_T_02,spotba,26302351,26302351,84124038,1,1:26302351-,1,0,0,0,yes
mcs.1_F_01,spotba,201,9673,27672,2,9125:1-159:2-5:8-1:190-,9125,9125,0,0,no
mcs.1_F_02,spotba,3470,12206,41056,2,7597:1-159:6-5:48-1:3415-,7597,7597,0,0,yes
mcs.1_F_05,spotba,55,10957,29821,2,10459:1-207:2-5:8-1:44-,10459,10459,10459,0,no
mcs.1_T_03,spotba,19,8917,24149,2,8551:1-159:2-5:8-1:8-,8551,8551,0,0,no
mcs.1_T_04,spotba,5155,15815,60870,2,7597:1-159:16-5:134-1:5004-,7597,7597,0,0,yes
mcs.1_T_06,spotba,7637,15581,53092,2,7597:1-159:2-5:8-1:7626-,7597,7597,0,0,yes
mcs.2_F_01,spotba,1442,1666,4114,2,63:1-22:4-16:2-5:12-1:1423-,63,0,0,0,no
mcs.2_F_02,spotba,2219,2462,7552,2,44:1-16:8-5:20-1:2190-,44,0,0,0,yes
mcs.2_F_05,spotba,1641,1864,4458,2,62:1-20:6-5:12-1:1622-,62,0,0,0,no
mcs.2_F_06,spotba,2622,2803,8367,2,44:1-16:6-5:12-1:2603-,44,0,0,0,yes
mcs.2_T_03,spotba,1365,1560,3642,2,50:1-18:4-16:2-5:12-1:1346-,50,0,0,0,no
mcs.2_T_04,spotba,2506,2811,9255,2,44:1-16:10-5:28-1:2467-,44,0,0,0,yes
mcs.3_F_01,spotba,8673,686965,2617226,2,661109:1-7597:2-159:12-5:24-1:8634-,661109,676303,661109,661109,no
mcs.3_F_02,spotba,219199,850771,3847692,2,554221:1-7597:7-159:114-5:1542-1:217535-,554221,607400,554221,554221,yes
mcs.3_F_05,spotba,973,803637,2944848,2,779181:1-10459:2-207:12-5:24-1:934-,779181,800099,800099,779181,no
mcs.3_T_03,spotba,55,627699,2287380,2,610461:1-7597:2-159:12-5:24-1:16-,610461,625655,610461,610461,no
mcs.3_T_04,spotba,314181,1138671,5971200,2,554221:1-7597:24-159:429-5:5046-1:308681-,554221,736549,554221,554221,yes
mcs.3_T_06,spotba,554160,1125564,5156448,2,554221:1-7597:2-159:12-5:24-1:554121-,554221,569415,554221,554221,yes
mcs.4_F_01,spotba,18170,19350,67184,2,163:1-63:6-44:2-22:12-16:12-5:32-1:18105-,163,0,0,0,no
mcs.4_F_02,spotba,27525,28830,127124,2,112:1-44:10-16:36-5:56-1:27422-,112,0,0,0,yes
mcs.4_F_05,spotba,23273,24512,81560,2,168:1-62:8-20:24-5:32-1:23208-,168,0,0,0,no
mcs.4_F_06,spotba,31792,32735,131140,2,112:1-44:8-16:24-5:32-1:31727-,112,0,0,0,yes
mcs.4_T_03,spotba,17399,18416,60344,2,126:1-50:6-44:2-18:12-16:12-5:32-1:17334-,126,0,0,0,no
mcs.4_T_04,spotba,31092,32759,152644,2,112:1-44:12-16:48-5:80-1:30951-,112,0,0,0,yes
mcs.5_F_01,spotba,619151,71929237,343724030,2,70072271:1-554221:2-7597:16-159:48-5:64-1:619020-,70072271,71302265,71180713,71180713,no
mcs.5_F_02,spotba,20449270,87374538,496150516,2,59318541:1-554221:8-7597:224-159:6492-5:111432-1:20331113-,59318541,65454037,63752309,63752309,yes
mcs.5_F_05,spotba,43179,86040721,398311305,2,84261711:1-779181:2-10459:16-207:48-5:64-1:43048-,84261711,85987417,85987417,85820073,no
mcs.5_T_03,spotba,163,65545153,301789145,2,64307175:1-554221:2-7597:16-159:48-5:64-1:32-,64307175,65537169,65415617,65415617,no
mcs.6_F_01,spotba,376130,381934,1610446,2,399:1-163:8-112:2-63:24-44:16-22:32-16:48-5:80-1:375919-,399,0,0,0,no
mcs.6_F_02,spotba,592787,599294,3322926,2,272:1-112:12-44:56-16:128-5:144-1:592446-,272,0,0,0,yes
mcs.6_F_05,spotba,492413,498784,2035800,2,422:1-168:10-62:40-20:80-5:80-1:492202-,422,0,0,0,no
mcs.6_F_06,spotba,660386,665007,3283155,2,272:1-112:10-44:40-16:80-5:80-1:660175-,272,0,0,0,yes
mcs.6_T_03,spotba,360821,365792,1471192,2,302:1-126:8-112:2-50:24-44:16-18:32-16:48-5:80-1:360610-,302,0,0,0,no
mcs.6_T_04,spotba,656678,665071,3848723,2,272:1-112:14-44:72-16:176-5:208-1:656207-,272,0,0,0,yes
peterson.1_F_01,spotba,766,14496,39389,2,12776:1-276:1-272:1-242:1-15:12-1:750-,12776,12776,12776,0,no
peterson.1_F_02,spotba,9246,22816,86904,2,11040:1-276:5-246:1-216:1-24:12-15:30-1:9196-,11040,11040,11040,0,yes
peterson.1_F_05,spotba,604,13519,36156,2,11965:1-294:1-262:1-230:1-15:12-1:588-,11965,11965,11965,0,no
peterson.1_F_08,spotba,11670,26867,78026,3,11040:1-276:10-246:1-216:1-24:12-15:48-1:11597-,11040,11040,11040,0,no
peterson.1_T_03,spotba,572,12740,34049,2,11254:1-276:1-252:1-222:1-15:12-1:556-,11254,11254,11254,0,no
peterson.1_T_04,spotba,9788,24985,99386,2,11040:1-276:10-246:1-216:1-24:12-15:48-1:9715-,11040,11040,11040,0,yes
peterson.1_T_06,spotba,13023,24965,97158,2,11040:1-276:1-246:1-216:1-15:12-1:13007-,11040,11040,11040,0,yes
peterson.1_T_07,spotba,808,12750,34011,3,11040:1-276:1-246:1-216:1-15:12-1:792-,11040,11040,11040,0,no
peterson.1_T_09,spotba,556,12498,97251,2,11040:1-276:1-246:1-216:1-15:12-1:540-,11040,11040,11040,0,no
peterson.2_F_01,spotba,762,149245,510933,2,142867:1-1955:1-1943:1-1680:1-15:3-1:755-,142867,148445,142867,142867,no
peterson.2_F_02,spotba,82658,234376,1032083,2,119088:1-1680:17-1668:1-1656:1-24:12-15:35-1:82591-,119088,150972,119088,119088,yes
peterson.2_F_05,spotba,574,176398,573152,2,169420:1-2142:1-2122:1-2102:1-15:3-1:567-,169420,175786,169420,169420,no
peterson.2_F_07,spotba,23178,147400,469516,3,119088:1-1680:1-1668:1-1656:1-24:4-15:3-1:23167-,119088,124092,119088,119088,no
peterson.2_F_08,spotba,102357,262610,851742,3,119088:1-1680:22-1668:1-1656:1-24:12-15:45-1:102275-,119088,159372,119088,119088,no
peterson.2_F_09,spotba,574,134151,1031937,2,128439:1-1712:1-1700:1-1688:1-15:3-1:567-,128439,133539,128439,128439,no
peterson.2_T_03,spotba,574,147361,470120,2,141211:1-1935:1-1923:1-1680:1-15:3-1:567-,141211,146749,141211,141211,no
peterson.2_T_04,spotba,89115,249368,1126537,2,119088:1-1680:22-1668:1-1656:1-24:12-15:45-1:89033-,119088,159372,119088,119088,yes
peterson.2_T_06,spotba,121226,245356,1000456,2,119088:1-1680:1-1668:1-1656:1-15:3-1:121219-,119088,124092,119088,119088,yes
peterson.3_F_01,spotba,359,210879,700093,2,201908:1-3432:1-3216:1-1817:1-36:3-27:1-21:1-1:350-,201908,210373,201908,201908,no
